CUPS;Fecha;Hora;Consumo;GGG
AAA;02/04/2022;22;0.353;
AAA;02/04/2022;23;0.254;
AAA;02/04/2022;24;0.149;
AAA;03/04/2022;1;0.119;
AAA;03/04/2022;2;0.188;
AAA;03/04/2022;3;0.155;
AAA;03/04/2022;4;0.192;
AAA;03/04/2022;5;0.185;
AAA;03/04/2022;6;0.249;
AAA;03/04/2022;7;0.21;
AAA;03/04/2022;8;0.261;
AAA;03/04/2022;9;0.331;
AAA;03/04/2022;10;0.321;
AAA;03/04/2022;11;0.248;
AAA;03/04/2022;12;0.195;
AAA;03/04/2022;13;0.161;
AAA;03/04/2022;14;0.542;
AAA;03/04/2022;15;0.168;
AAA;03/04/2022;16;0.177;
AAA;03/04/2022;17;0.317;
AAA;03/04/2022;18;0.21;
AAA;03/04/2022;19;0.171;
AAA;03/04/2022;20;0.137;
AAA;03/04/2022;21;0.432;
AAA;03/04/2022;22;0.383;
AAA;03/04/2022;23;0.337;
AAA;03/04/2022;24;0.149;
AAA;04/04/2022;1;0.14;
AAA;04/04/2022;2;0.174;
AAA;04/04/2022;3;0.137;
AAA;04/04/2022;4;0.17;
AAA;04/04/2022;5;0.193;
AAA;04/04/2022;6;0.196;
AAA;04/04/2022;7;0.211;
AAA;04/04/2022;8;0.442;
AAA;04/04/2022;9;0.468;
AAA;04/04/2022;10;0.433;
AAA;04/04/2022;11;0.248;
AAA;04/04/2022;12;0.299;
AAA;04/04/2022;13;0.24;
AAA;04/04/2022;14;0.539;
AAA;04/04/2022;15;0.229;
AAA;04/04/2022;16;0.263;
AAA;04/04/2022;17;0.193;
AAA;04/04/2022;18;0.203;
AAA;04/04/2022;19;0.612;
AAA;04/04/2022;20;0.458;
AAA;04/04/2022;21;0.401;
AAA;04/04/2022;22;0.427;
AAA;04/04/2022;23;0.292;
AAA;04/04/2022;24;0.621;
AAA;05/04/2022;1;0.213;
AAA;05/04/2022;2;0.955;
AAA;05/04/2022;3;0.172;
AAA;05/04/2022;4;0.146;
AAA;05/04/2022;5;0.138;
AAA;05/04/2022;6;0.138;
AAA;05/04/2022;7;0.372;
AAA;05/04/2022;8;0.518;
AAA;05/04/2022;9;0.422;
AAA;05/04/2022;10;0.225;
AAA;05/04/2022;11;0.317;
AAA;05/04/2022;12;0.259;
AAA;05/04/2022;13;0.592;
AAA;05/04/2022;14;0.208;
AAA;05/04/2022;15;1.509;
AAA;05/04/2022;16;0.707;
AAA;05/04/2022;17;0.251;
AAA;05/04/2022;18;0.192;
AAA;05/04/2022;19;0.324;
AAA;05/04/2022;20;0.624;
AAA;05/04/2022;21;0.389;
AAA;05/04/2022;22;0.513;
AAA;05/04/2022;23;0.241;
AAA;05/04/2022;24;3.572;
AAA;06/04/2022;1;0.128;
AAA;06/04/2022;2;0.129;
AAA;06/04/2022;3;0.129;
AAA;06/04/2022;4;0.14;
AAA;06/04/2022;5;0.144;
AAA;06/04/2022;6;0.125;
AAA;06/04/2022;7;0.38;
AAA;06/04/2022;8;0.57;
AAA;06/04/2022;9;0.394;
AAA;06/04/2022;10;3.77;
AAA;06/04/2022;11;3.796;
AAA;06/04/2022;12;3.765;
AAA;06/04/2022;13;3.88;
AAA;06/04/2022;14;5.371;
AAA;06/04/2022;15;4.318;
AAA;06/04/2022;16;4.009;
AAA;06/04/2022;17;0.249;
AAA;06/04/2022;18;0.27;
AAA;06/04/2022;19;0.327;
AAA;06/04/2022;20;0.242;
AAA;06/04/2022;21;0.441;
AAA;06/04/2022;22;0.836;
AAA;06/04/2022;23;0.203;
AAA;06/04/2022;24;0.164;
AAA;07/04/2022;1;0.159;
AAA;07/04/2022;2;0.156;
AAA;07/04/2022;3;0.136;
AAA;07/04/2022;4;0.171;
AAA;07/04/2022;5;0.146;
AAA;07/04/2022;6;0.15;
AAA;07/04/2022;7;0.37;
AAA;07/04/2022;8;0.365;
AAA;07/04/2022;9;0.33;
AAA;07/04/2022;10;0.621;
AAA;07/04/2022;11;0.409;
AAA;07/04/2022;12;0.484;
AAA;07/04/2022;13;0.419;
AAA;07/04/2022;14;1.061;
AAA;07/04/2022;15;0.29;
AAA;07/04/2022;16;0.362;
AAA;07/04/2022;17;0.627;
AAA;07/04/2022;18;0.51;
AAA;07/04/2022;19;0.345;
AAA;07/04/2022;20;0.426;
AAA;07/04/2022;21;0.421;
AAA;07/04/2022;22;0.391;
AAA;07/04/2022;23;0.191;
AAA;07/04/2022;24;3.59;
AAA;08/04/2022;1;0.137;
AAA;08/04/2022;2;0.156;
AAA;08/04/2022;3;0.223;
AAA;08/04/2022;4;0.201;
AAA;08/04/2022;5;0.117;
AAA;08/04/2022;6;0.146;
AAA;08/04/2022;7;2.501;
AAA;08/04/2022;8;0.512;
AAA;08/04/2022;9;0.25;
AAA;08/04/2022;10;4.087;
AAA;08/04/2022;11;3.755;
AAA;08/04/2022;12;3.663;
AAA;08/04/2022;13;4.091;
AAA;08/04/2022;14;4.181;
AAA;08/04/2022;15;3.805;
AAA;08/04/2022;16;1.123;
AAA;08/04/2022;17;1.508;
AAA;08/04/2022;18;0.317;
AAA;08/04/2022;19;0.595;
AAA;08/04/2022;20;0.861;
AAA;08/04/2022;21;0.285;
AAA;08/04/2022;22;0.497;
AAA;08/04/2022;23;0.319;
AAA;08/04/2022;24;0.287;
AAA;09/04/2022;1;0.17;
AAA;09/04/2022;2;0.139;
AAA;09/04/2022;3;0.165;
AAA;09/04/2022;4;0.173;
AAA;09/04/2022;5;0.145;
AAA;09/04/2022;6;0.155;
AAA;09/04/2022;7;0.254;
AAA;09/04/2022;8;0.426;
AAA;09/04/2022;9;0.36;
AAA;09/04/2022;10;0.897;
AAA;09/04/2022;11;0.917;
AAA;09/04/2022;12;1.023;
AAA;09/04/2022;13;0.369;
AAA;09/04/2022;14;0.46;
AAA;09/04/2022;15;0.218;
AAA;09/04/2022;16;0.298;
AAA;09/04/2022;17;0.288;
AAA;09/04/2022;18;0.233;
AAA;09/04/2022;19;1.155;
AAA;09/04/2022;20;1.368;
AAA;09/04/2022;21;0.858;
AAA;09/04/2022;22;0.463;
AAA;09/04/2022;23;0.315;
AAA;09/04/2022;24;0.153;
AAA;10/04/2022;1;0.162;
AAA;10/04/2022;2;0.162;
AAA;10/04/2022;3;0.148;
AAA;10/04/2022;4;0.149;
AAA;10/04/2022;5;0.178;
AAA;10/04/2022;6;0.15;
AAA;10/04/2022;7;0.144;
AAA;10/04/2022;8;0.418;
AAA;10/04/2022;9;0.667;
AAA;10/04/2022;10;0.352;
AAA;10/04/2022;11;0.886;
AAA;10/04/2022;12;0.369;
AAA;10/04/2022;13;0.291;
AAA;10/04/2022;14;0.454;
AAA;10/04/2022;15;0.241;
AAA;10/04/2022;16;0.248;
AAA;10/04/2022;17;0.17;
AAA;10/04/2022;18;0.159;
AAA;10/04/2022;19;0.241;
AAA;10/04/2022;20;0.399;
AAA;10/04/2022;21;0.285;
AAA;10/04/2022;22;0.228;
AAA;10/04/2022;23;0.234;
AAA;10/04/2022;24;3.552;
AAA;11/04/2022;1;0.172;
AAA;11/04/2022;2;0.192;
AAA;11/04/2022;3;0.171;
AAA;11/04/2022;4;0.169;
AAA;11/04/2022;5;2.264;
AAA;11/04/2022;6;0.716;
AAA;11/04/2022;7;1.004;
AAA;11/04/2022;8;0.667;
AAA;11/04/2022;9;0.132;
AAA;11/04/2022;10;3.686;
AAA;11/04/2022;11;3.661;
AAA;11/04/2022;12;3.656;
AAA;11/04/2022;13;3.652;
AAA;11/04/2022;14;0.167;
AAA;11/04/2022;15;0.181;
AAA;11/04/2022;16;0.167;
AAA;11/04/2022;17;0.172;
AAA;11/04/2022;18;0.173;
AAA;11/04/2022;19;0.264;
AAA;11/04/2022;20;0.151;
AAA;11/04/2022;21;0.167;
AAA;11/04/2022;22;0.156;
AAA;11/04/2022;23;0.147;
AAA;11/04/2022;24;0.155;
AAA;12/04/2022;1;0.145;
AAA;12/04/2022;2;0.154;
AAA;12/04/2022;3;0.146;
AAA;12/04/2022;4;0.194;
AAA;12/04/2022;5;0.146;
AAA;12/04/2022;6;0.159;
AAA;12/04/2022;7;0.165;
AAA;12/04/2022;8;0.141;
AAA;12/04/2022;9;0.144;
AAA;12/04/2022;10;0.148;
AAA;12/04/2022;11;0.291;
AAA;12/04/2022;12;0.52;
AAA;12/04/2022;13;0.542;
AAA;12/04/2022;14;0.238;
AAA;12/04/2022;15;0.216;
AAA;12/04/2022;16;0.338;
AAA;12/04/2022;17;0.187;
AAA;12/04/2022;18;0.138;
AAA;12/04/2022;19;0.309;
AAA;12/04/2022;20;0.874;
AAA;12/04/2022;21;0.414;
AAA;12/04/2022;22;0.348;
AAA;12/04/2022;23;0.222;
AAA;12/04/2022;24;0.163;
AAA;13/04/2022;1;0.148;
AAA;13/04/2022;2;0.146;
AAA;13/04/2022;3;0.19;
AAA;13/04/2022;4;0.163;
AAA;13/04/2022;5;0.209;
AAA;13/04/2022;6;0.141;
AAA;13/04/2022;7;0.325;
AAA;13/04/2022;8;0.371;
AAA;13/04/2022;9;0.548;
AAA;13/04/2022;10;0.2;
AAA;13/04/2022;11;0.257;
AAA;13/04/2022;12;1.18;
AAA;13/04/2022;13;0.595;
AAA;13/04/2022;14;0.198;
AAA;13/04/2022;15;0.179;
AAA;13/04/2022;16;0.182;
AAA;13/04/2022;17;0.203;
AAA;13/04/2022;18;0.151;
AAA;13/04/2022;19;0.264;
AAA;13/04/2022;20;0.266;
AAA;13/04/2022;21;0.576;
AAA;13/04/2022;22;0.368;
AAA;13/04/2022;23;0.326;
AAA;13/04/2022;24;0.337;
AAA;14/04/2022;1;0.279;
AAA;14/04/2022;2;0.153;
AAA;14/04/2022;3;0.142;
AAA;14/04/2022;4;0.144;
AAA;14/04/2022;5;0.132;
AAA;14/04/2022;6;0.136;
AAA;14/04/2022;7;0.288;
AAA;14/04/2022;8;0.836;
AAA;14/04/2022;9;0.633;
AAA;14/04/2022;10;1.002;
AAA;14/04/2022;11;0.195;
AAA;14/04/2022;12;0.467;
AAA;14/04/2022;13;0.539;
AAA;14/04/2022;14;0.211;
AAA;14/04/2022;15;0.447;
AAA;14/04/2022;16;0.317;
AAA;14/04/2022;17;0.32;
AAA;14/04/2022;18;0.158;
AAA;14/04/2022;19;1.98;
AAA;14/04/2022;20;0.617;
AAA;14/04/2022;21;0.438;
AAA;14/04/2022;22;0.268;
AAA;14/04/2022;23;0.222;
AAA;14/04/2022;24;0.193;
AAA;15/04/2022;1;0.148;
AAA;15/04/2022;2;0.151;
AAA;15/04/2022;3;0.142;
AAA;15/04/2022;4;0.147;
AAA;15/04/2022;5;0.179;
AAA;15/04/2022;6;0.142;
AAA;15/04/2022;7;0.145;
AAA;15/04/2022;8;0.443;
AAA;15/04/2022;9;0.364;
AAA;15/04/2022;10;0.174;
AAA;15/04/2022;11;0.162;
AAA;15/04/2022;12;0.2;
AAA;15/04/2022;13;0.165;
AAA;15/04/2022;14;0.162;
AAA;15/04/2022;15;0.169;
AAA;15/04/2022;16;0.286;
AAA;15/04/2022;17;0.214;
AAA;15/04/2022;18;0.182;
AAA;15/04/2022;19;0.275;
AAA;15/04/2022;20;0.757;
AAA;15/04/2022;21;0.503;
AAA;15/04/2022;22;0.413;
AAA;15/04/2022;23;0.186;
AAA;15/04/2022;24;0.164;
AAA;16/04/2022;1;0.181;
AAA;16/04/2022;2;0.237;
AAA;16/04/2022;3;0.156;
AAA;16/04/2022;4;0.147;
AAA;16/04/2022;5;0.149;
AAA;16/04/2022;6;0.169;
AAA;16/04/2022;7;0.181;
AAA;16/04/2022;8;0.662;
AAA;16/04/2022;9;0.598;
AAA;16/04/2022;10;0.51;
AAA;16/04/2022;11;0.307;
AAA;16/04/2022;12;0.466;
AAA;16/04/2022;13;0.251;
AAA;16/04/2022;14;0.159;
AAA;16/04/2022;15;0.26;
AAA;16/04/2022;16;0.259;
AAA;16/04/2022;17;0.265;
AAA;16/04/2022;18;0.21;
AAA;16/04/2022;19;1.055;
AAA;16/04/2022;20;0.922;
AAA;16/04/2022;21;0.937;
AAA;16/04/2022;22;0.56;
AAA;16/04/2022;23;0.864;
AAA;16/04/2022;24;0.178;
AAA;17/04/2022;1;0.164;
AAA;17/04/2022;2;0.158;
AAA;17/04/2022;3;0.164;
AAA;17/04/2022;4;0.174;
AAA;17/04/2022;5;0.17;
AAA;17/04/2022;6;0.22;
AAA;17/04/2022;7;0.292;
AAA;17/04/2022;8;0.384;
AAA;17/04/2022;9;1.004;
AAA;17/04/2022;10;1.306;
AAA;17/04/2022;11;1.226;
AAA;17/04/2022;12;1.117;
AAA;17/04/2022;13;0.814;
AAA;17/04/2022;14;0.235;
AAA;17/04/2022;15;0.18;
AAA;17/04/2022;16;0.17;
AAA;17/04/2022;17;0.293;
AAA;17/04/2022;18;0.223;
AAA;17/04/2022;19;0.282;
AAA;17/04/2022;20;0.437;
AAA;17/04/2022;21;0.601;
AAA;17/04/2022;22;0.456;
AAA;17/04/2022;23;0.365;
AAA;17/04/2022;24;0.325;
AAA;18/04/2022;1;0.15;
AAA;18/04/2022;2;0.149;
AAA;18/04/2022;3;0.152;
AAA;18/04/2022;4;0.152;
AAA;18/04/2022;5;0.152;
AAA;18/04/2022;6;0.154;
AAA;18/04/2022;7;0.145;
AAA;18/04/2022;8;0.343;
AAA;18/04/2022;9;0.399;
AAA;18/04/2022;10;0.4;
AAA;18/04/2022;11;0.798;
AAA;18/04/2022;12;0.51;
AAA;18/04/2022;13;2.175;
AAA;18/04/2022;14;1.036;
AAA;18/04/2022;15;0.333;
AAA;18/04/2022;16;0.258;
AAA;18/04/2022;17;0.224;
AAA;18/04/2022;18;0.55;
AAA;18/04/2022;19;0.2;
AAA;18/04/2022;20;0.212;
AAA;18/04/2022;21;0.416;
AAA;18/04/2022;22;0.284;
AAA;18/04/2022;23;0.251;
AAA;18/04/2022;24;0.506;
AAA;19/04/2022;1;0.224;
AAA;19/04/2022;2;0.743;
AAA;19/04/2022;3;0.152;
AAA;19/04/2022;4;0.185;
AAA;19/04/2022;5;0.216;
AAA;19/04/2022;6;0.172;
AAA;19/04/2022;7;0.147;
AAA;19/04/2022;8;0.372;
AAA;19/04/2022;9;0.211;
AAA;19/04/2022;10;0.197;
AAA;19/04/2022;11;0.158;
AAA;19/04/2022;12;0.145;
AAA;19/04/2022;13;0.376;
AAA;19/04/2022;14;0.182;
AAA;19/04/2022;15;0.205;
AAA;19/04/2022;16;0.247;
AAA;19/04/2022;17;0.27;
AAA;19/04/2022;18;0.248;
AAA;19/04/2022;19;0.349;
AAA;19/04/2022;20;0.3;
AAA;19/04/2022;21;0.483;
AAA;19/04/2022;22;0.457;
AAA;19/04/2022;23;0.242;
AAA;19/04/2022;24;0.185;
AAA;20/04/2022;1;0.17;
AAA;20/04/2022;2;0.174;
AAA;20/04/2022;3;0.167;
AAA;20/04/2022;4;0.16;
AAA;20/04/2022;5;0.186;
AAA;20/04/2022;6;0.138;
AAA;20/04/2022;7;0.234;
AAA;20/04/2022;8;0.338;
AAA;20/04/2022;9;0.249;
AAA;20/04/2022;10;0.199;
AAA;20/04/2022;11;0.321;
AAA;20/04/2022;12;0.182;
AAA;20/04/2022;13;0.197;
AAA;20/04/2022;14;0.527;
AAA;20/04/2022;15;0.785;
AAA;20/04/2022;16;0.219;
AAA;20/04/2022;17;0.609;
AAA;20/04/2022;18;0.195;
AAA;20/04/2022;19;0.359;
AAA;20/04/2022;20;0.312;
AAA;20/04/2022;21;0.578;
AAA;20/04/2022;22;0.275;
AAA;20/04/2022;23;0.266;
AAA;20/04/2022;24;0.153;
AAA;21/04/2022;1;0.134;
AAA;21/04/2022;2;0.126;
AAA;21/04/2022;3;0.139;
AAA;21/04/2022;4;0.138;
AAA;21/04/2022;5;0.112;
AAA;21/04/2022;6;0.148;
AAA;21/04/2022;7;0.286;
AAA;21/04/2022;8;0.421;
AAA;21/04/2022;9;0.341;
AAA;21/04/2022;10;0.348;
AAA;21/04/2022;11;0.232;
AAA;21/04/2022;12;0.252;
AAA;21/04/2022;13;1.475;
AAA;21/04/2022;14;0.646;
AAA;21/04/2022;15;0.31;
AAA;21/04/2022;16;0.917;
AAA;21/04/2022;17;0.188;
AAA;21/04/2022;18;0.22;
AAA;21/04/2022;19;0.227;
AAA;21/04/2022;20;0.21;
AAA;21/04/2022;21;0.312;
AAA;21/04/2022;22;0.312;
AAA;21/04/2022;23;0.208;
AAA;21/04/2022;24;0.139;
AAA;22/04/2022;1;0.139;
AAA;22/04/2022;2;0.149;
AAA;22/04/2022;3;0.149;
AAA;22/04/2022;4;0.128;
AAA;22/04/2022;5;0.236;
AAA;22/04/2022;6;0.168;
AAA;22/04/2022;7;0.258;
AAA;22/04/2022;8;0.46;
AAA;22/04/2022;9;0.301;
AAA;22/04/2022;10;0.315;
AAA;22/04/2022;11;0.334;
AAA;22/04/2022;12;0.244;
AAA;22/04/2022;13;0.423;
AAA;22/04/2022;14;1.897;
AAA;22/04/2022;15;0.376;
AAA;22/04/2022;16;0.361;
AAA;22/04/2022;17;0.293;
AAA;22/04/2022;18;0.265;
AAA;22/04/2022;19;0.64;
AAA;22/04/2022;20;0.298;
AAA;22/04/2022;21;0.227;
AAA;22/04/2022;22;0.313;
AAA;22/04/2022;23;0.62;
AAA;22/04/2022;24;3.787;
AAA;23/04/2022;1;0.362;
AAA;23/04/2022;2;0.319;
AAA;23/04/2022;3;0.298;
AAA;23/04/2022;4;0.306;
AAA;23/04/2022;5;0.324;
AAA;23/04/2022;6;0.306;
AAA;23/04/2022;7;0.389;
AAA;23/04/2022;8;0.551;
AAA;23/04/2022;9;0.601;
AAA;23/04/2022;10;4.135;
AAA;23/04/2022;11;4.933;
AAA;23/04/2022;12;3.988;
AAA;23/04/2022;13;4.201;
AAA;23/04/2022;14;4.193;
AAA;23/04/2022;15;3.688;
AAA;23/04/2022;16;3.668;
AAA;23/04/2022;17;0.285;
AAA;23/04/2022;18;0.581;
AAA;23/04/2022;19;0.388;
AAA;23/04/2022;20;0.443;
AAA;23/04/2022;21;0.63;
AAA;23/04/2022;22;0.719;
AAA;23/04/2022;23;0.619;
AAA;23/04/2022;24;0.74;
AAA;24/04/2022;1;0.183;
AAA;24/04/2022;2;0.149;
AAA;24/04/2022;3;0.176;
AAA;24/04/2022;4;0.161;
AAA;24/04/2022;5;0.16;
AAA;24/04/2022;6;0.133;
AAA;24/04/2022;7;0.148;
AAA;24/04/2022;8;0.212;
AAA;24/04/2022;9;0.382;
AAA;24/04/2022;10;0.218;
AAA;24/04/2022;11;0.35;
AAA;24/04/2022;12;0.214;
AAA;24/04/2022;13;0.145;
AAA;24/04/2022;14;0.175;
AAA;24/04/2022;15;0.175;
AAA;24/04/2022;16;0.161;
AAA;24/04/2022;17;0.207;
AAA;24/04/2022;18;0.306;
AAA;24/04/2022;19;0.199;
AAA;24/04/2022;20;0.217;
AAA;24/04/2022;21;0.469;
AAA;24/04/2022;22;0.347;
AAA;24/04/2022;23;0.259;
AAA;24/04/2022;24;0.148;
AAA;25/04/2022;1;0.178;
AAA;25/04/2022;2;0.177;
AAA;25/04/2022;3;0.168;
AAA;25/04/2022;4;0.162;
AAA;25/04/2022;5;0.157;
AAA;25/04/2022;6;0.133;
AAA;25/04/2022;7;0.288;
AAA;25/04/2022;8;0.449;
AAA;25/04/2022;9;0.245;
AAA;25/04/2022;10;0.446;
AAA;25/04/2022;11;0.2;
AAA;25/04/2022;12;0.251;
AAA;25/04/2022;13;0.721;
AAA;25/04/2022;14;0.418;
AAA;25/04/2022;15;0.212;
AAA;25/04/2022;16;0.251;
AAA;25/04/2022;17;0.294;
AAA;25/04/2022;18;0.161;
AAA;25/04/2022;19;0.145;
AAA;25/04/2022;20;0.28;
AAA;25/04/2022;21;0.267;
AAA;25/04/2022;22;0.318;
AAA;25/04/2022;23;0.224;
AAA;25/04/2022;24;3.567;
AAA;26/04/2022;1;0.122;
AAA;26/04/2022;2;0.16;
AAA;26/04/2022;3;0.141;
AAA;26/04/2022;4;0.137;
AAA;26/04/2022;5;1.066;
AAA;26/04/2022;6;0.15;
AAA;26/04/2022;7;0.399;
AAA;26/04/2022;8;0.177;
AAA;26/04/2022;9;0.204;
AAA;26/04/2022;10;3.734;
AAA;26/04/2022;11;3.717;
AAA;26/04/2022;12;3.724;
AAA;26/04/2022;13;4.107;
AAA;26/04/2022;14;0.251;
AAA;26/04/2022;15;0.273;
AAA;26/04/2022;16;0.185;
AAA;26/04/2022;17;0.214;
AAA;26/04/2022;18;0.161;
AAA;26/04/2022;19;0.167;
AAA;26/04/2022;20;0.317;
AAA;26/04/2022;21;0.508;
AAA;26/04/2022;22;0.301;
AAA;26/04/2022;23;0.228;
AAA;26/04/2022;24;0.153;
AAA;27/04/2022;1;0.143;
AAA;27/04/2022;2;0.157;
AAA;27/04/2022;3;0.15;
AAA;27/04/2022;4;0.148;
AAA;27/04/2022;5;0.157;
AAA;27/04/2022;6;0.229;
AAA;27/04/2022;7;0.287;
AAA;27/04/2022;8;0.193;
AAA;27/04/2022;9;0.329;
AAA;27/04/2022;10;0.202;
AAA;27/04/2022;11;0.239;
AAA;27/04/2022;12;0.217;
AAA;27/04/2022;13;0.21;
AAA;27/04/2022;14;1.67;
AAA;27/04/2022;15;0.474;
AAA;27/04/2022;16;0.503;
AAA;27/04/2022;17;0.397;
AAA;27/04/2022;18;0.193;
AAA;27/04/2022;19;0.191;
AAA;27/04/2022;20;0.241;
AAA;27/04/2022;21;0.777;
AAA;27/04/2022;22;1.642;
AAA;27/04/2022;23;0.357;
AAA;27/04/2022;24;3.653;
AAA;28/04/2022;1;0.144;
AAA;28/04/2022;2;0.154;
AAA;28/04/2022;3;0.141;
AAA;28/04/2022;4;0.179;
AAA;28/04/2022;5;0.137;
AAA;28/04/2022;6;0.153;
AAA;28/04/2022;7;1.585;
AAA;28/04/2022;8;0.215;
AAA;28/04/2022;9;0.476;
AAA;28/04/2022;10;3.701;
AAA;28/04/2022;11;3.804;
AAA;28/04/2022;12;3.8;
AAA;28/04/2022;13;4.274;
AAA;28/04/2022;14;4.402;
AAA;28/04/2022;15;3.669;
AAA;28/04/2022;16;0.65;
AAA;28/04/2022;17;0.217;
AAA;28/04/2022;18;0.217;
AAA;28/04/2022;19;0.404;
AAA;28/04/2022;20;0.294;
AAA;28/04/2022;21;0.414;
AAA;28/04/2022;22;0.345;
AAA;28/04/2022;23;0.266;
AAA;28/04/2022;24;0.807;
AAA;29/04/2022;1;0.315;
AAA;29/04/2022;2;0.722;
AAA;29/04/2022;3;0.146;
AAA;29/04/2022;4;0.153;
AAA;29/04/2022;5;0.119;
AAA;29/04/2022;6;0.24;
AAA;29/04/2022;7;0.183;
AAA;29/04/2022;8;0.248;
AAA;29/04/2022;9;0.146;
AAA;29/04/2022;10;0.259;
AAA;29/04/2022;11;0.242;
AAA;29/04/2022;12;0.167;
AAA;29/04/2022;13;0.165;
AAA;29/04/2022;14;0.163;
AAA;29/04/2022;15;0.238;
AAA;29/04/2022;16;0.203;
AAA;29/04/2022;17;0.178;
AAA;29/04/2022;18;0.152;
AAA;29/04/2022;19;0.138;
AAA;29/04/2022;20;0.14;
AAA;29/04/2022;21;0.16;
AAA;29/04/2022;22;0.157;
AAA;29/04/2022;23;0.178;
AAA;29/04/2022;24;3.561;
AAA;30/04/2022;1;0.179;
AAA;30/04/2022;2;0.165;
AAA;30/04/2022;3;0.158;
AAA;30/04/2022;4;0.147;
AAA;30/04/2022;5;0.129;
AAA;30/04/2022;6;0.17;
AAA;30/04/2022;7;0.31;
AAA;30/04/2022;8;0.271;
AAA;30/04/2022;9;1.081;
AAA;30/04/2022;10;3.751;
AAA;30/04/2022;11;3.806;
AAA;30/04/2022;12;4.358;
AAA;30/04/2022;13;4.124;
AAA;30/04/2022;14;4.291;
AAA;30/04/2022;15;4.099;
AAA;30/04/2022;16;3.956;
AAA;30/04/2022;17;0.181;
AAA;30/04/2022;18;0.161;
AAA;30/04/2022;19;0.163;
AAA;30/04/2022;20;0.433;
AAA;30/04/2022;21;0.707;
AAA;30/04/2022;22;0.334;
AAA;30/04/2022;23;0.668;
AAA;30/04/2022;24;0.562;
AAA;01/05/2022;1;0.45;
AAA;01/05/2022;2;0.427;
AAA;01/05/2022;3;0.389;
AAA;01/05/2022;4;0.379;
AAA;01/05/2022;5;0.201;
AAA;01/05/2022;6;0.217;
AAA;01/05/2022;7;0.45;
AAA;01/05/2022;8;0.558;
AAA;01/05/2022;9;0.898;
AAA;01/05/2022;10;0.498;
AAA;01/05/2022;11;1.069;
AAA;01/05/2022;12;1.285;
AAA;01/05/2022;13;2.041;
AAA;01/05/2022;14;0.882;
AAA;01/05/2022;15;1.003;
AAA;01/05/2022;16;0.982;
AAA;01/05/2022;17;0.379;
AAA;01/05/2022;18;0.17;
AAA;01/05/2022;19;0.539;
AAA;01/05/2022;20;0.306;
AAA;01/05/2022;21;1.135;
AAA;01/05/2022;22;0.308;
AAA;01/05/2022;23;0.267;
AAA;01/05/2022;24;0.153;
AAA;02/05/2022;1;0.179;
AAA;02/05/2022;2;0.181;
AAA;02/05/2022;3;0.141;
AAA;02/05/2022;4;0.166;
AAA;02/05/2022;5;0.156;
AAA;02/05/2022;6;0.138;
AAA;02/05/2022;7;0.281;
AAA;02/05/2022;8;0.476;
AAA;02/05/2022;9;0.597;
AAA;02/05/2022;10;0.36;
AAA;02/05/2022;11;0.15;
AAA;02/05/2022;12;0.167;
AAA;02/05/2022;13;0.157;
AAA;02/05/2022;14;0.463;
AAA;02/05/2022;15;0.255;
AAA;02/05/2022;16;0.273;
AAA;02/05/2022;17;0.282;
AAA;02/05/2022;18;0.178;
AAA;02/05/2022;19;0.145;
AAA;02/05/2022;20;0.267;
AAA;02/05/2022;21;0.391;
AAA;02/05/2022;22;0.412;
AAA;02/05/2022;23;0.176;
AAA;02/05/2022;24;0.145;
AAA;03/05/2022;1;0.273;
AAA;03/05/2022;2;0.144;
AAA;03/05/2022;3;0.14;
AAA;03/05/2022;4;0.14;
AAA;03/05/2022;5;0.152;
AAA;03/05/2022;6;0.149;
AAA;03/05/2022;7;0.21;
AAA;03/05/2022;8;0.283;
AAA;03/05/2022;9;0.212;
AAA;03/05/2022;10;0.371;
AAA;03/05/2022;11;0.833;
AAA;03/05/2022;12;0.211;
AAA;03/05/2022;13;0.2;
AAA;03/05/2022;14;0.708;
AAA;03/05/2022;15;0.194;
AAA;03/05/2022;16;0.255;
AAA;03/05/2022;17;0.2;
AAA;03/05/2022;18;0.199;
AAA;03/05/2022;19;0.264;
AAA;03/05/2022;20;0.41;
AAA;03/05/2022;21;0.321;
AAA;03/05/2022;22;0.373;
AAA;03/05/2022;23;0.241;
AAA;03/05/2022;24;0.154;
AAA;04/05/2022;1;0.149;
AAA;04/05/2022;2;0.183;
AAA;04/05/2022;3;0.147;
AAA;04/05/2022;4;0.141;
AAA;04/05/2022;5;0.142;
AAA;04/05/2022;6;0.139;
AAA;04/05/2022;7;0.343;
AAA;04/05/2022;8;0.197;
AAA;04/05/2022;9;0.299;
AAA;04/05/2022;10;0.229;
AAA;04/05/2022;11;0.209;
AAA;04/05/2022;12;1.531;
AAA;04/05/2022;13;0.678;
AAA;04/05/2022;14;1.422;
AAA;04/05/2022;15;0.926;
AAA;04/05/2022;16;0.738;
AAA;04/05/2022;17;0.202;
AAA;04/05/2022;18;0.219;
AAA;04/05/2022;19;0.279;
AAA;04/05/2022;20;0.32;
AAA;04/05/2022;21;0.315;
AAA;04/05/2022;22;0.276;
AAA;04/05/2022;23;0.215;
AAA;04/05/2022;24;0.154;
AAA;05/05/2022;1;0.181;
AAA;05/05/2022;2;0.151;
AAA;05/05/2022;3;0.155;
AAA;05/05/2022;4;0.155;
AAA;05/05/2022;5;0.16;
