CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004676798CK;02/09/2021;18;0,156;R
ES0021000004676798CK;02/09/2021;19;0,209;R
ES0021000004676798CK;02/09/2021;20;0,141;R
ES0021000004676798CK;02/09/2021;21;0,202;R
ES0021000004676798CK;02/09/2021;22;1,636;R
ES0021000004676798CK;02/09/2021;23;0,531;R
ES0021000004676798CK;02/09/2021;24;0,313;R
ES0021000004676798CK;03/09/2021;1;0,228;R
ES0021000004676798CK;03/09/2021;2;0,188;R
ES0021000004676798CK;03/09/2021;3;0,165;R
ES0021000004676798CK;03/09/2021;4;0,162;R
ES0021000004676798CK;03/09/2021;5;0,156;R
ES0021000004676798CK;03/09/2021;6;0,141;R
ES0021000004676798CK;03/09/2021;7;0,374;R
ES0021000004676798CK;03/09/2021;8;1,428;R
ES0021000004676798CK;03/09/2021;9;0,531;R
ES0021000004676798CK;03/09/2021;10;0,235;R
ES0021000004676798CK;03/09/2021;11;0,175;R
ES0021000004676798CK;03/09/2021;12;0,153;R
ES0021000004676798CK;03/09/2021;13;0,125;R
ES0021000004676798CK;03/09/2021;14;0,149;R
ES0021000004676798CK;03/09/2021;15;1;R
ES0021000004676798CK;03/09/2021;16;0,882;R
ES0021000004676798CK;03/09/2021;17;0,206;R
ES0021000004676798CK;03/09/2021;18;0,192;R
ES0021000004676798CK;03/09/2021;19;0,19;R
ES0021000004676798CK;03/09/2021;20;0,214;R
ES0021000004676798CK;03/09/2021;21;0,262;R
ES0021000004676798CK;03/09/2021;22;0,375;R
ES0021000004676798CK;03/09/2021;23;0,242;R
ES0021000004676798CK;03/09/2021;24;0,169;R
ES0021000004676798CK;04/09/2021;1;0,227;R
ES0021000004676798CK;04/09/2021;2;0,196;R
ES0021000004676798CK;04/09/2021;3;0,182;R
ES0021000004676798CK;04/09/2021;4;0,192;R
ES0021000004676798CK;04/09/2021;5;0,183;R
ES0021000004676798CK;04/09/2021;6;0,131;R
ES0021000004676798CK;04/09/2021;7;0,131;R
ES0021000004676798CK;04/09/2021;8;0,137;R
ES0021000004676798CK;04/09/2021;9;0,143;R
ES0021000004676798CK;04/09/2021;10;0,168;R
ES0021000004676798CK;04/09/2021;11;0,765;R
ES0021000004676798CK;04/09/2021;12;1,049;R
ES0021000004676798CK;04/09/2021;13;0,665;R
ES0021000004676798CK;04/09/2021;14;1,126;R
ES0021000004676798CK;04/09/2021;15;0,748;R
ES0021000004676798CK;04/09/2021;16;0,367;R
ES0021000004676798CK;04/09/2021;17;0,251;R
ES0021000004676798CK;04/09/2021;18;0,232;R
ES0021000004676798CK;04/09/2021;19;0,405;R
ES0021000004676798CK;04/09/2021;20;0,22;R
ES0021000004676798CK;04/09/2021;21;0,815;R
ES0021000004676798CK;04/09/2021;22;1,544;R
ES0021000004676798CK;04/09/2021;23;1,775;R
ES0021000004676798CK;04/09/2021;24;0,26;R
ES0021000004676798CK;05/09/2021;1;0,186;R
ES0021000004676798CK;05/09/2021;2;0,167;R
ES0021000004676798CK;05/09/2021;3;0,173;R
ES0021000004676798CK;05/09/2021;4;0,19;R
ES0021000004676798CK;05/09/2021;5;0,109;R
ES0021000004676798CK;05/09/2021;6;0,121;R
ES0021000004676798CK;05/09/2021;7;0,119;R
ES0021000004676798CK;05/09/2021;8;0,116;R
ES0021000004676798CK;05/09/2021;9;0,277;R
ES0021000004676798CK;05/09/2021;10;1,203;R
ES0021000004676798CK;05/09/2021;11;0,165;R
ES0021000004676798CK;05/09/2021;12;0,219;R
ES0021000004676798CK;05/09/2021;13;0,153;R
ES0021000004676798CK;05/09/2021;14;0,126;R
ES0021000004676798CK;05/09/2021;15;0,144;R
ES0021000004676798CK;05/09/2021;16;0,127;R
ES0021000004676798CK;05/09/2021;17;0,122;R
ES0021000004676798CK;05/09/2021;18;0,14;R
ES0021000004676798CK;05/09/2021;19;0,139;R
ES0021000004676798CK;05/09/2021;20;0,106;R
ES0021000004676798CK;05/09/2021;21;0,299;R
ES0021000004676798CK;05/09/2021;22;0,713;R
ES0021000004676798CK;05/09/2021;23;1,517;R
ES0021000004676798CK;05/09/2021;24;1,219;R
ES0021000004676798CK;06/09/2021;1;0,237;R
ES0021000004676798CK;06/09/2021;2;0,218;R
ES0021000004676798CK;06/09/2021;3;0,177;R
ES0021000004676798CK;06/09/2021;4;0,167;R
ES0021000004676798CK;06/09/2021;5;0,176;R
ES0021000004676798CK;06/09/2021;6;0,162;R
ES0021000004676798CK;06/09/2021;7;0,169;R
ES0021000004676798CK;06/09/2021;8;0,205;R
ES0021000004676798CK;06/09/2021;9;0,126;R
ES0021000004676798CK;06/09/2021;10;0,123;R
ES0021000004676798CK;06/09/2021;11;0,159;R
ES0021000004676798CK;06/09/2021;12;0,14;R
ES0021000004676798CK;06/09/2021;13;0,111;R
ES0021000004676798CK;06/09/2021;14;0,141;R
ES0021000004676798CK;06/09/2021;15;0,253;R
ES0021000004676798CK;06/09/2021;16;0,159;R
ES0021000004676798CK;06/09/2021;17;0,137;R
ES0021000004676798CK;06/09/2021;18;0,227;R
ES0021000004676798CK;06/09/2021;19;0,156;R
ES0021000004676798CK;06/09/2021;20;0,193;R
ES0021000004676798CK;06/09/2021;21;0,651;R
ES0021000004676798CK;06/09/2021;22;0,229;R
ES0021000004676798CK;06/09/2021;23;0,273;R
ES0021000004676798CK;06/09/2021;24;0,72;R
ES0021000004676798CK;07/09/2021;1;0,618;R
ES0021000004676798CK;07/09/2021;2;0,211;R
ES0021000004676798CK;07/09/2021;3;0,191;R
ES0021000004676798CK;07/09/2021;4;0,198;R
ES0021000004676798CK;07/09/2021;5;0,159;R
ES0021000004676798CK;07/09/2021;6;0,138;R
ES0021000004676798CK;07/09/2021;7;0,178;R
ES0021000004676798CK;07/09/2021;8;0,282;R
ES0021000004676798CK;07/09/2021;9;0,205;R
ES0021000004676798CK;07/09/2021;10;0,137;R
ES0021000004676798CK;07/09/2021;11;0,144;R
ES0021000004676798CK;07/09/2021;12;0,129;R
ES0021000004676798CK;07/09/2021;13;0,305;R
ES0021000004676798CK;07/09/2021;14;0,259;R
ES0021000004676798CK;07/09/2021;15;0,329;R
ES0021000004676798CK;07/09/2021;16;0,242;R
ES0021000004676798CK;07/09/2021;17;0,238;R
ES0021000004676798CK;07/09/2021;18;0,231;R
ES0021000004676798CK;07/09/2021;19;0,167;R
ES0021000004676798CK;07/09/2021;20;0,174;R
ES0021000004676798CK;07/09/2021;21;0,163;R
ES0021000004676798CK;07/09/2021;22;0,856;R
ES0021000004676798CK;07/09/2021;23;0,476;R
ES0021000004676798CK;07/09/2021;24;0,309;R
ES0021000004676798CK;08/09/2021;1;0,284;R
ES0021000004676798CK;08/09/2021;2;0,208;R
ES0021000004676798CK;08/09/2021;3;0,268;R
ES0021000004676798CK;08/09/2021;4;0,247;R
ES0021000004676798CK;08/09/2021;5;0,202;R
ES0021000004676798CK;08/09/2021;6;0,135;R
ES0021000004676798CK;08/09/2021;7;0,199;R
ES0021000004676798CK;08/09/2021;8;0,172;R
ES0021000004676798CK;08/09/2021;9;0,156;R
ES0021000004676798CK;08/09/2021;10;0,194;R
ES0021000004676798CK;08/09/2021;11;0,882;R
ES0021000004676798CK;08/09/2021;12;0,197;R
ES0021000004676798CK;08/09/2021;13;0,307;R
ES0021000004676798CK;08/09/2021;14;0,199;R
ES0021000004676798CK;08/09/2021;15;0,246;R
ES0021000004676798CK;08/09/2021;16;0,218;R
ES0021000004676798CK;08/09/2021;17;0,806;R
ES0021000004676798CK;08/09/2021;18;0,602;R
ES0021000004676798CK;08/09/2021;19;0,389;R
ES0021000004676798CK;08/09/2021;20;0,471;R
ES0021000004676798CK;08/09/2021;21;2,858;R
ES0021000004676798CK;08/09/2021;22;0,297;R
ES0021000004676798CK;08/09/2021;23;0,289;R
ES0021000004676798CK;08/09/2021;24;0,272;R
ES0021000004676798CK;09/09/2021;1;0,267;R
ES0021000004676798CK;09/09/2021;2;0,201;R
ES0021000004676798CK;09/09/2021;3;0,182;R
ES0021000004676798CK;09/09/2021;4;0,176;R
ES0021000004676798CK;09/09/2021;5;0,166;R
ES0021000004676798CK;09/09/2021;6;0,17;R
ES0021000004676798CK;09/09/2021;7;0,184;R
ES0021000004676798CK;09/09/2021;8;0,159;R
ES0021000004676798CK;09/09/2021;9;0,768;R
ES0021000004676798CK;09/09/2021;10;0,894;R
ES0021000004676798CK;09/09/2021;11;0,259;R
ES0021000004676798CK;09/09/2021;12;0,406;R
ES0021000004676798CK;09/09/2021;13;0,168;R
ES0021000004676798CK;09/09/2021;14;0,492;R
ES0021000004676798CK;09/09/2021;15;0,257;R
ES0021000004676798CK;09/09/2021;16;0,199;R
ES0021000004676798CK;09/09/2021;17;0,234;R
ES0021000004676798CK;09/09/2021;18;0,254;R
ES0021000004676798CK;09/09/2021;19;0,23;R
ES0021000004676798CK;09/09/2021;20;0,276;R
ES0021000004676798CK;09/09/2021;21;1,181;R
ES0021000004676798CK;09/09/2021;22;0,414;R
ES0021000004676798CK;09/09/2021;23;0,367;R
ES0021000004676798CK;09/09/2021;24;0,213;R
ES0021000004676798CK;10/09/2021;1;0,274;R
ES0021000004676798CK;10/09/2021;2;0,248;R
ES0021000004676798CK;10/09/2021;3;0,153;R
ES0021000004676798CK;10/09/2021;4;0,206;R
ES0021000004676798CK;10/09/2021;5;0,19;R
ES0021000004676798CK;10/09/2021;6;0,133;R
ES0021000004676798CK;10/09/2021;7;0,218;R
ES0021000004676798CK;10/09/2021;8;1,426;R
ES0021000004676798CK;10/09/2021;9;0,218;R
ES0021000004676798CK;10/09/2021;10;0,155;R
ES0021000004676798CK;10/09/2021;11;0,232;R
ES0021000004676798CK;10/09/2021;12;0,127;R
ES0021000004676798CK;10/09/2021;13;0,264;R
ES0021000004676798CK;10/09/2021;14;0,151;R
ES0021000004676798CK;10/09/2021;15;0,259;R
ES0021000004676798CK;10/09/2021;16;0,183;R
ES0021000004676798CK;10/09/2021;17;0,116;R
ES0021000004676798CK;10/09/2021;18;0,149;R
ES0021000004676798CK;10/09/2021;19;0,158;R
ES0021000004676798CK;10/09/2021;20;0,465;R
ES0021000004676798CK;10/09/2021;21;0,321;R
ES0021000004676798CK;10/09/2021;22;0,311;R
ES0021000004676798CK;10/09/2021;23;0,166;R
ES0021000004676798CK;10/09/2021;24;0,198;R
ES0021000004676798CK;11/09/2021;1;0,151;R
ES0021000004676798CK;11/09/2021;2;0,112;R
ES0021000004676798CK;11/09/2021;3;0,164;R
ES0021000004676798CK;11/09/2021;4;0,161;R
ES0021000004676798CK;11/09/2021;5;0,11;R
ES0021000004676798CK;11/09/2021;6;0,139;R
ES0021000004676798CK;11/09/2021;7;0,157;R
ES0021000004676798CK;11/09/2021;8;0,122;R
ES0021000004676798CK;11/09/2021;9;0,187;R
ES0021000004676798CK;11/09/2021;10;0,138;R
ES0021000004676798CK;11/09/2021;11;0,148;R
ES0021000004676798CK;11/09/2021;12;0,304;R
ES0021000004676798CK;11/09/2021;13;0,228;R
ES0021000004676798CK;11/09/2021;14;0,405;R
ES0021000004676798CK;11/09/2021;15;0,716;R
ES0021000004676798CK;11/09/2021;16;1,198;R
ES0021000004676798CK;11/09/2021;17;1,108;R
ES0021000004676798CK;11/09/2021;18;0,25;R
ES0021000004676798CK;11/09/2021;19;0,194;R
ES0021000004676798CK;11/09/2021;20;0,204;R
ES0021000004676798CK;11/09/2021;21;0,153;R
ES0021000004676798CK;11/09/2021;22;0,218;R
ES0021000004676798CK;11/09/2021;23;0,144;R
ES0021000004676798CK;11/09/2021;24;0,166;R
ES0021000004676798CK;12/09/2021;1;0,184;R
ES0021000004676798CK;12/09/2021;2;0,121;R
ES0021000004676798CK;12/09/2021;3;0,175;R
ES0021000004676798CK;12/09/2021;4;0,172;R
ES0021000004676798CK;12/09/2021;5;0,092;R
ES0021000004676798CK;12/09/2021;6;0,108;R
ES0021000004676798CK;12/09/2021;7;0,146;R
ES0021000004676798CK;12/09/2021;8;0,121;R
ES0021000004676798CK;12/09/2021;9;0,136;R
ES0021000004676798CK;12/09/2021;10;0,226;R
ES0021000004676798CK;12/09/2021;11;0,151;R
ES0021000004676798CK;12/09/2021;12;0,135;R
ES0021000004676798CK;12/09/2021;13;0,135;R
ES0021000004676798CK;12/09/2021;14;0,138;R
ES0021000004676798CK;12/09/2021;15;0,121;R
ES0021000004676798CK;12/09/2021;16;0,154;R
ES0021000004676798CK;12/09/2021;17;0,13;R
ES0021000004676798CK;12/09/2021;18;0,111;R
ES0021000004676798CK;12/09/2021;19;0,158;R
ES0021000004676798CK;12/09/2021;20;0,15;R
ES0021000004676798CK;12/09/2021;21;0,784;R
ES0021000004676798CK;12/09/2021;22;0,278;R
ES0021000004676798CK;12/09/2021;23;0,297;R
ES0021000004676798CK;12/09/2021;24;0,345;R
ES0021000004676798CK;13/09/2021;1;0,388;R
ES0021000004676798CK;13/09/2021;2;0,232;R
ES0021000004676798CK;13/09/2021;3;0,175;R
ES0021000004676798CK;13/09/2021;4;0,173;R
ES0021000004676798CK;13/09/2021;5;0,168;R
ES0021000004676798CK;13/09/2021;6;0,169;R
ES0021000004676798CK;13/09/2021;7;0,207;R
ES0021000004676798CK;13/09/2021;8;1,229;R
ES0021000004676798CK;13/09/2021;9;0,383;R
ES0021000004676798CK;13/09/2021;10;0,169;R
ES0021000004676798CK;13/09/2021;11;0,22;R
ES0021000004676798CK;13/09/2021;12;0,651;R
ES0021000004676798CK;13/09/2021;13;0,146;R
ES0021000004676798CK;13/09/2021;14;0,255;R
ES0021000004676798CK;13/09/2021;15;0,191;R
ES0021000004676798CK;13/09/2021;16;0,305;R
ES0021000004676798CK;13/09/2021;17;0,24;R
ES0021000004676798CK;13/09/2021;18;0,608;R
ES0021000004676798CK;13/09/2021;19;0,287;R
ES0021000004676798CK;13/09/2021;20;1,736;R
ES0021000004676798CK;13/09/2021;21;0,322;R
ES0021000004676798CK;13/09/2021;22;0,405;R
ES0021000004676798CK;13/09/2021;23;0,213;R
ES0021000004676798CK;13/09/2021;24;0,217;R
ES0021000004676798CK;14/09/2021;1;0,244;R
ES0021000004676798CK;14/09/2021;2;0,216;R
ES0021000004676798CK;14/09/2021;3;0,194;R
ES0021000004676798CK;14/09/2021;4;0,144;R
ES0021000004676798CK;14/09/2021;5;0,146;R
ES0021000004676798CK;14/09/2021;6;0,143;R
ES0021000004676798CK;14/09/2021;7;0,145;R
ES0021000004676798CK;14/09/2021;8;0,162;R
ES0021000004676798CK;14/09/2021;9;0,235;R
ES0021000004676798CK;14/09/2021;10;0,166;R
ES0021000004676798CK;14/09/2021;11;0,137;R
ES0021000004676798CK;14/09/2021;12;0,118;R
ES0021000004676798CK;14/09/2021;13;0,975;R
ES0021000004676798CK;14/09/2021;14;1,113;R
ES0021000004676798CK;14/09/2021;15;0,135;R
ES0021000004676798CK;14/09/2021;16;0,172;R
ES0021000004676798CK;14/09/2021;17;0,186;R
ES0021000004676798CK;14/09/2021;18;0,128;R
ES0021000004676798CK;14/09/2021;19;0,157;R
ES0021000004676798CK;14/09/2021;20;0,999;R
ES0021000004676798CK;14/09/2021;21;0,371;R
ES0021000004676798CK;14/09/2021;22;0,577;R
ES0021000004676798CK;14/09/2021;23;0,298;R
ES0021000004676798CK;14/09/2021;24;0,233;R
ES0021000004676798CK;15/09/2021;1;0,257;R
ES0021000004676798CK;15/09/2021;2;0,218;R
ES0021000004676798CK;15/09/2021;3;0,146;R
ES0021000004676798CK;15/09/2021;4;0,152;R
ES0021000004676798CK;15/09/2021;5;0,142;R
ES0021000004676798CK;15/09/2021;6;0,15;R
ES0021000004676798CK;15/09/2021;7;0,13;R
ES0021000004676798CK;15/09/2021;8;0,135;R
ES0021000004676798CK;15/09/2021;9;0,162;R
ES0021000004676798CK;15/09/2021;10;0,737;R
ES0021000004676798CK;15/09/2021;11;0,743;R
ES0021000004676798CK;15/09/2021;12;0,612;R
ES0021000004676798CK;15/09/2021;13;0,165;R
ES0021000004676798CK;15/09/2021;14;0,161;R
ES0021000004676798CK;15/09/2021;15;0,838;R
ES0021000004676798CK;15/09/2021;16;0,289;R
ES0021000004676798CK;15/09/2021;17;0,376;R
ES0021000004676798CK;15/09/2021;18;0,2;R
ES0021000004676798CK;15/09/2021;19;0,224;R
ES0021000004676798CK;15/09/2021;20;0,531;R
ES0021000004676798CK;15/09/2021;21;1,622;R
ES0021000004676798CK;15/09/2021;22;0,267;R
ES0021000004676798CK;15/09/2021;23;0,2;R
ES0021000004676798CK;15/09/2021;24;0,227;R
ES0021000004676798CK;16/09/2021;1;0,189;R
ES0021000004676798CK;16/09/2021;2;0,189;R
ES0021000004676798CK;16/09/2021;3;0,164;R
ES0021000004676798CK;16/09/2021;4;0,133;R
ES0021000004676798CK;16/09/2021;5;0,156;R
ES0021000004676798CK;16/09/2021;6;0,138;R
ES0021000004676798CK;16/09/2021;7;0,122;R
ES0021000004676798CK;16/09/2021;8;0,152;R
ES0021000004676798CK;16/09/2021;9;0,462;R
ES0021000004676798CK;16/09/2021;10;0,187;R
ES0021000004676798CK;16/09/2021;11;0,224;R
ES0021000004676798CK;16/09/2021;12;0,264;R
ES0021000004676798CK;16/09/2021;13;0,188;R
ES0021000004676798CK;16/09/2021;14;0,103;R
ES0021000004676798CK;16/09/2021;15;0,341;R
ES0021000004676798CK;16/09/2021;16;0,212;R
ES0021000004676798CK;16/09/2021;17;1,355;R
ES0021000004676798CK;16/09/2021;18;0,802;R
ES0021000004676798CK;16/09/2021;19;0,166;R
ES0021000004676798CK;16/09/2021;20;0,133;R
ES0021000004676798CK;16/09/2021;21;0,149;R
ES0021000004676798CK;16/09/2021;22;0,147;R
ES0021000004676798CK;16/09/2021;23;0,621;R
ES0021000004676798CK;16/09/2021;24;0,301;R
ES0021000004676798CK;17/09/2021;1;0,271;R
ES0021000004676798CK;17/09/2021;2;0,23;R
ES0021000004676798CK;17/09/2021;3;0,15;R
ES0021000004676798CK;17/09/2021;4;0,156;R
ES0021000004676798CK;17/09/2021;5;0,137;R
ES0021000004676798CK;17/09/2021;6;0,131;R
ES0021000004676798CK;17/09/2021;7;0,137;R
ES0021000004676798CK;17/09/2021;8;0,211;R
ES0021000004676798CK;17/09/2021;9;0,194;R
ES0021000004676798CK;17/09/2021;10;0,125;R
ES0021000004676798CK;17/09/2021;11;0,147;R
ES0021000004676798CK;17/09/2021;12;0,15;R
ES0021000004676798CK;17/09/2021;13;0,139;R
ES0021000004676798CK;17/09/2021;14;0,176;R
ES0021000004676798CK;17/09/2021;15;0,305;R
ES0021000004676798CK;17/09/2021;16;0,233;R
ES0021000004676798CK;17/09/2021;17;0,239;R
ES0021000004676798CK;17/09/2021;18;0,332;R
ES0021000004676798CK;17/09/2021;19;0,276;R
ES0021000004676798CK;17/09/2021;20;0,148;R
ES0021000004676798CK;17/09/2021;21;0,257;R
ES0021000004676798CK;17/09/2021;22;0,236;R
ES0021000004676798CK;17/09/2021;23;0,328;R
ES0021000004676798CK;17/09/2021;24;0,256;R
ES0021000004676798CK;18/09/2021;1;0,204;R
ES0021000004676798CK;18/09/2021;2;0,173;R
ES0021000004676798CK;18/09/2021;3;0,159;R
ES0021000004676798CK;18/09/2021;4;0,138;R
ES0021000004676798CK;18/09/2021;5;0,117;R
ES0021000004676798CK;18/09/2021;6;0,13;R
ES0021000004676798CK;18/09/2021;7;0,157;R
ES0021000004676798CK;18/09/2021;8;0,131;R
ES0021000004676798CK;18/09/2021;9;0,129;R
ES0021000004676798CK;18/09/2021;10;1,077;R
ES0021000004676798CK;18/09/2021;11;0,875;R
ES0021000004676798CK;18/09/2021;12;0,194;R
ES0021000004676798CK;18/09/2021;13;0,19;R
ES0021000004676798CK;18/09/2021;14;0,161;R
ES0021000004676798CK;18/09/2021;15;0,181;R
ES0021000004676798CK;18/09/2021;16;0,164;R
ES0021000004676798CK;18/09/2021;17;0,201;R
ES0021000004676798CK;18/09/2021;18;0,213;R
ES0021000004676798CK;18/09/2021;19;0,2;R
ES0021000004676798CK;18/09/2021;20;0,217;R
ES0021000004676798CK;18/09/2021;21;0,351;R
ES0021000004676798CK;18/09/2021;22;0,719;R
ES0021000004676798CK;18/09/2021;23;0,302;R
ES0021000004676798CK;18/09/2021;24;0,245;R
ES0021000004676798CK;19/09/2021;1;0,243;R
ES0021000004676798CK;19/09/2021;2;0,268;R
ES0021000004676798CK;19/09/2021;3;0,244;R
ES0021000004676798CK;19/09/2021;4;0,135;R
ES0021000004676798CK;19/09/2021;5;0,158;R
ES0021000004676798CK;19/09/2021;6;0,131;R
ES0021000004676798CK;19/09/2021;7;0,145;R
ES0021000004676798CK;19/09/2021;8;0,132;R
ES0021000004676798CK;19/09/2021;9;0,144;R
ES0021000004676798CK;19/09/2021;10;0,18;R
ES0021000004676798CK;19/09/2021;11;0,184;R
ES0021000004676798CK;19/09/2021;12;0,988;R
ES0021000004676798CK;19/09/2021;13;0,313;R
ES0021000004676798CK;19/09/2021;14;0,232;R
ES0021000004676798CK;19/09/2021;15;0,236;R
ES0021000004676798CK;19/09/2021;16;0,222;R
ES0021000004676798CK;19/09/2021;17;0,29;R
ES0021000004676798CK;19/09/2021;18;0,219;R
ES0021000004676798CK;19/09/2021;19;0,74;R
ES0021000004676798CK;19/09/2021;20;0,895;R
ES0021000004676798CK;19/09/2021;21;1,687;R
ES0021000004676798CK;19/09/2021;22;0,33;R
ES0021000004676798CK;19/09/2021;23;0,246;R
ES0021000004676798CK;19/09/2021;24;0,231;R
ES0021000004676798CK;20/09/2021;1;0,214;R
ES0021000004676798CK;20/09/2021;2;0,176;R
ES0021000004676798CK;20/09/2021;3;0,16;R
ES0021000004676798CK;20/09/2021;4;0,179;R
ES0021000004676798CK;20/09/2021;5;0,172;R
ES0021000004676798CK;20/09/2021;6;0,134;R
ES0021000004676798CK;20/09/2021;7;0,119;R
ES0021000004676798CK;20/09/2021;8;0,736;R
ES0021000004676798CK;20/09/2021;9;0,195;R
ES0021000004676798CK;20/09/2021;10;0,198;R
ES0021000004676798CK;20/09/2021;11;0,156;R
ES0021000004676798CK;20/09/2021;12;0,16;R
ES0021000004676798CK;20/09/2021;13;0,131;R
ES0021000004676798CK;20/09/2021;14;0,152;R
ES0021000004676798CK;20/09/2021;15;0,297;R
ES0021000004676798CK;20/09/2021;16;0,191;R
ES0021000004676798CK;20/09/2021;17;0,195;R
ES0021000004676798CK;20/09/2021;18;0,154;R
ES0021000004676798CK;20/09/2021;19;0,143;R
ES0021000004676798CK;20/09/2021;20;1,508;R
ES0021000004676798CK;20/09/2021;21;0,636;R
ES0021000004676798CK;20/09/2021;22;0,425;R
ES0021000004676798CK;20/09/2021;23;0,313;R
ES0021000004676798CK;20/09/2021;24;0,307;R
ES0021000004676798CK;21/09/2021;1;0,219;R
ES0021000004676798CK;21/09/2021;2;0,234;R
ES0021000004676798CK;21/09/2021;3;0,177;R
ES0021000004676798CK;21/09/2021;4;0,132;R
ES0021000004676798CK;21/09/2021;5;0,135;R
ES0021000004676798CK;21/09/2021;6;0,147;R
ES0021000004676798CK;21/09/2021;7;0,136;R
ES0021000004676798CK;21/09/2021;8;0,158;R
ES0021000004676798CK;21/09/2021;9;0,127;R
ES0021000004676798CK;21/09/2021;10;0,144;R
ES0021000004676798CK;21/09/2021;11;0,123;R
ES0021000004676798CK;21/09/2021;12;0,139;R
ES0021000004676798CK;21/09/2021;13;0,423;R
ES0021000004676798CK;21/09/2021;14;1,425;R
ES0021000004676798CK;21/09/2021;15;0,395;R
ES0021000004676798CK;21/09/2021;16;0,488;R
ES0021000004676798CK;21/09/2021;17;0,235;R
ES0021000004676798CK;21/09/2021;18;0,301;R
ES0021000004676798CK;21/09/2021;19;0,242;R
ES0021000004676798CK;21/09/2021;20;0,234;R
ES0021000004676798CK;21/09/2021;21;0,487;R
ES0021000004676798CK;21/09/2021;22;0,211;R
ES0021000004676798CK;21/09/2021;23;0,274;R
ES0021000004676798CK;21/09/2021;24;0,272;R
ES0021000004676798CK;22/09/2021;1;0,195;R
ES0021000004676798CK;22/09/2021;2;0,215;R
ES0021000004676798CK;22/09/2021;3;0,162;R
ES0021000004676798CK;22/09/2021;4;0,13;R
ES0021000004676798CK;22/09/2021;5;0,146;R
ES0021000004676798CK;22/09/2021;6;0,13;R
ES0021000004676798CK;22/09/2021;7;0,14;R
ES0021000004676798CK;22/09/2021;8;0,141;R
ES0021000004676798CK;22/09/2021;9;0,191;R
ES0021000004676798CK;22/09/2021;10;0,209;R
ES0021000004676798CK;22/09/2021;11;0,238;R
ES0021000004676798CK;22/09/2021;12;0,193;R
ES0021000004676798CK;22/09/2021;13;0,986;R
ES0021000004676798CK;22/09/2021;14;0,875;R
ES0021000004676798CK;22/09/2021;15;0,346;R
ES0021000004676798CK;22/09/2021;16;1,182;R
ES0021000004676798CK;22/09/2021;17;0,201;R
ES0021000004676798CK;22/09/2021;18;0,212;R
ES0021000004676798CK;22/09/2021;19;0,853;R
ES0021000004676798CK;22/09/2021;20;0,181;R
ES0021000004676798CK;22/09/2021;21;0,743;R
ES0021000004676798CK;22/09/2021;22;0,301;R
ES0021000004676798CK;22/09/2021;23;0,28;R
ES0021000004676798CK;22/09/2021;24;0,222;R
ES0021000004676798CK;23/09/2021;1;0,216;R
ES0021000004676798CK;23/09/2021;2;0,128;R
ES0021000004676798CK;23/09/2021;3;0,163;R
ES0021000004676798CK;23/09/2021;4;0,161;R
ES0021000004676798CK;23/09/2021;5;0,114;R
ES0021000004676798CK;23/09/2021;6;0,139;R
ES0021000004676798CK;23/09/2021;7;0,145;R
ES0021000004676798CK;23/09/2021;8;0,148;R
ES0021000004676798CK;23/09/2021;9;0,194;R
ES0021000004676798CK;23/09/2021;10;0,205;R
ES0021000004676798CK;23/09/2021;11;0,231;R
ES0021000004676798CK;23/09/2021;12;0,252;R
ES0021000004676798CK;23/09/2021;13;0,343;R
ES0021000004676798CK;23/09/2021;14;0,135;R
ES0021000004676798CK;23/09/2021;15;0,184;R
ES0021000004676798CK;23/09/2021;16;0,542;R
ES0021000004676798CK;23/09/2021;17;0,189;R
ES0021000004676798CK;23/09/2021;18;0,179;R
ES0021000004676798CK;23/09/2021;19;0,171;R
ES0021000004676798CK;23/09/2021;20;0,206;R
ES0021000004676798CK;23/09/2021;21;0,246;R
ES0021000004676798CK;23/09/2021;22;0,34;R
ES0021000004676798CK;23/09/2021;23;0,255;R
ES0021000004676798CK;23/09/2021;24;0,2;R
ES0021000004676798CK;24/09/2021;1;0,185;R
ES0021000004676798CK;24/09/2021;2;0,169;R
ES0021000004676798CK;24/09/2021;3;0,124;R
ES0021000004676798CK;24/09/2021;4;0,147;R
ES0021000004676798CK;24/09/2021;5;0,182;R
ES0021000004676798CK;24/09/2021;6;0,153;R
ES0021000004676798CK;24/09/2021;7;0,118;R
ES0021000004676798CK;24/09/2021;8;0,785;R
ES0021000004676798CK;24/09/2021;9;0,174;R
ES0021000004676798CK;24/09/2021;10;0,216;R
ES0021000004676798CK;24/09/2021;11;0,155;R
