CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;12/07/2022;5;7.57E-05;8.70E-05;2.06E-05
REE;12/07/2022;6;7.52E-05;8.93E-05;2.27E-05
REE;12/07/2022;7;7.76E-05;9.58E-05;2.77E-05
REE;12/07/2022;8;8.30E-05;0.000106362;4.01E-05
REE;12/07/2022;9;9.62E-05;0.000139494;7.99E-05
REE;12/07/2022;10;0.000109051;0.000161826;0.000143028
REE;12/07/2022;11;0.000119031;0.000175216;0.000196584
REE;12/07/2022;12;0.000124127;0.000181659;0.000197127
REE;12/07/2022;13;0.00013068;0.000186165;0.000158011
REE;12/07/2022;14;0.000140882;0.000182532;0.000176975
REE;12/07/2022;15;0.000144599;0.000167054;0.00018517
REE;12/07/2022;16;0.000139335;0.000158858;0.000171051
REE;12/07/2022;17;0.000136333;0.000158251;0.000181603
REE;12/07/2022;18;0.000136813;0.000158586;0.000148905
REE;12/07/2022;19;0.000136649;0.000153822;0.000146967
REE;12/07/2022;20;0.000135088;0.000146265;0.000145464
REE;12/07/2022;21;0.000136468;0.000136769;0.000144978
REE;12/07/2022;22;0.000146683;0.000130333;0.000163491
REE;12/07/2022;23;0.000152649;0.000126239;0.000134056
REE;12/07/2022;24;0.000135774;0.00011398;0.00010702
REE;13/07/2022;1;0.00011209;0.000100743;6.72E-05
REE;13/07/2022;2;9.44E-05;9.35E-05;4.15E-05
REE;13/07/2022;3;8.42E-05;8.94E-05;3.68E-05
REE;13/07/2022;4;7.87E-05;8.74E-05;2.49E-05
REE;13/07/2022;5;7.57E-05;8.70E-05;2.06E-05
REE;13/07/2022;6;7.52E-05;8.93E-05;2.27E-05
REE;13/07/2022;7;7.76E-05;9.58E-05;2.77E-05
REE;13/07/2022;8;8.30E-05;0.000106362;4.01E-05
REE;13/07/2022;9;9.62E-05;0.000139494;7.99E-05
REE;13/07/2022;10;0.000109051;0.000161826;0.000143028
REE;13/07/2022;11;0.000119031;0.000175216;0.000196584
REE;13/07/2022;12;0.000124127;0.000181659;0.000197127
REE;13/07/2022;13;0.00013068;0.000186165;0.000158011
REE;13/07/2022;14;0.000140882;0.000182532;0.000176975
REE;13/07/2022;15;0.000144599;0.000167054;0.00018517
REE;13/07/2022;16;0.000139335;0.000158858;0.000171051
REE;13/07/2022;17;0.000136333;0.000158251;0.000181603
REE;13/07/2022;18;0.000136813;0.000158586;0.000148905
REE;13/07/2022;19;0.000136649;0.000153822;0.000146967
REE;13/07/2022;20;0.000135088;0.000146265;0.000145464
REE;13/07/2022;21;0.000136468;0.000136769;0.000144978
REE;13/07/2022;22;0.000146683;0.000130333;0.000163491
REE;13/07/2022;23;0.000152649;0.000126239;0.000134056
REE;13/07/2022;24;0.000135774;0.00011398;0.00010702
REE;14/07/2022;1;0.00011209;0.000100743;6.72E-05
REE;14/07/2022;2;9.44E-05;9.35E-05;4.15E-05
REE;14/07/2022;3;8.42E-05;8.94E-05;3.68E-05
REE;14/07/2022;4;7.87E-05;8.74E-05;2.49E-05
REE;14/07/2022;5;7.57E-05;8.70E-05;2.06E-05
REE;14/07/2022;6;7.52E-05;8.93E-05;2.27E-05
REE;14/07/2022;7;7.76E-05;9.58E-05;2.77E-05
REE;14/07/2022;8;8.30E-05;0.000106362;4.01E-05
REE;14/07/2022;9;9.62E-05;0.000139494;7.99E-05
REE;14/07/2022;10;0.000109051;0.000161826;0.000143028
REE;14/07/2022;11;0.000119031;0.000175216;0.000196584
REE;14/07/2022;12;0.000124127;0.000181659;0.000197127
REE;14/07/2022;13;0.00013068;0.000186165;0.000158011
REE;14/07/2022;14;0.000140882;0.000182532;0.000176975
REE;14/07/2022;15;0.000144599;0.000167054;0.00018517
REE;14/07/2022;16;0.000139335;0.000158858;0.000171051
REE;14/07/2022;17;0.000136333;0.000158251;0.000181603
REE;14/07/2022;18;0.000136813;0.000158586;0.000148905
REE;14/07/2022;19;0.000136649;0.000153822;0.000146967
REE;14/07/2022;20;0.000135088;0.000146265;0.000145464
REE;14/07/2022;21;0.000136468;0.000136769;0.000144978
REE;14/07/2022;22;0.000146683;0.000130333;0.000163491
REE;14/07/2022;23;0.000152649;0.000126239;0.000134056
REE;14/07/2022;24;0.000135774;0.00011398;0.00010702
REE;15/07/2022;1;0.0001146;0.00010363;6.53E-05
REE;15/07/2022;2;9.69E-05;9.61E-05;5.15E-05
REE;15/07/2022;3;8.58E-05;9.12E-05;3.72E-05
REE;15/07/2022;4;8.00E-05;8.92E-05;2.33E-05
REE;15/07/2022;5;7.68E-05;8.87E-05;1.79E-05
REE;15/07/2022;6;7.62E-05;9.10E-05;3.03E-05
REE;15/07/2022;7;7.86E-05;9.72E-05;3.99E-05
REE;15/07/2022;8;8.38E-05;0.000108306;4.39E-05
