CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE;
REE;01/12/2025;5;7.54E-05;7.53E-05;2.96E-05;
REE;01/12/2025;6;7.78E-05;7.88E-05;2.79E-05;
REE;01/12/2025;7;8.86E-05;9.17E-05;3.44E-05;
REE;01/12/2025;8;1.11E-04;1.18E-04;5.27E-05;
REE;01/12/2025;9;1.21E-04;1.43E-04;8.61E-05;
REE;01/12/2025;10;0.000127812;1.60E-04;1.40E-04;
REE;01/12/2025;11;0.000134347;1.68E-04;1.83E-04;
REE;01/12/2025;12;0.000134797;1.68E-04;0.000198976;
REE;01/12/2025;13;0.00013688;1.66E-04;0.000189;
REE;01/12/2025;14;0.000145621;1.57E-04;0.000188143;
REE;01/12/2025;15;0.000150033;1.39E-04;0.000182891;
REE;01/12/2025;16;0.000141782;1.31E-04;0.000181236;
REE;01/12/2025;17;0.000135532;1.32E-04;0.000174709;
REE;01/12/2025;18;0.000140107;1.38E-04;0.00019211;
REE;01/12/2025;19;0.000157916;0.000150055;0.000191861;
REE;01/12/2025;20;0.000170334;0.000141398;0.000197043;
REE;01/12/2025;21;0.000183324;0.000128384;0.000194541;
REE;01/12/2025;22;0.00018602;0.000113127;0.000135571;
REE;01/12/2025;23;0.000165841;9.91E-05;1.02E-04;
REE;01/12/2025;24;0.000136757;8.91E-05;6.70E-05;
REE;02/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;02/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;02/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;02/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;02/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;02/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;02/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;02/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;02/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;02/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;02/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;02/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;02/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;02/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;02/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;02/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;02/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;02/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;02/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;02/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;02/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;02/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;02/12/2025;23;0.00016884;1.04E-04;1.18E-04;
REE;02/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;03/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;03/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;03/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;03/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;03/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;03/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;03/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;03/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;03/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;03/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;03/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;03/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;03/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;03/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;03/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;03/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;03/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;03/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;03/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;03/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;03/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;03/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;03/12/2025;23;0.00016884;0.000104444;0.000117653;
REE;03/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;04/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;04/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;04/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;04/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;04/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;04/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;04/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;04/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;04/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;04/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;04/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;04/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;04/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;04/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;04/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;04/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;04/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;04/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;04/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;04/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;04/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;04/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;04/12/2025;23;0.00016884;0.000104444;0.000117653;
REE;04/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;05/12/2025;1;0.000116999;8.61E-05;7.41E-05;
REE;05/12/2025;2;9.78E-05;8.14E-05;5.43E-05;
REE;05/12/2025;3;8.60E-05;7.91E-05;4.26E-05;
REE;05/12/2025;4;7.99E-05;7.80E-05;3.44E-05;
REE;05/12/2025;5;7.77E-05;7.82E-05;3.69E-05;
REE;05/12/2025;6;8.00E-05;8.14E-05;3.40E-05;
REE;05/12/2025;7;9.00E-05;9.36E-05;3.65E-05;
REE;05/12/2025;8;0.000111222;0.000118368;5.56E-05;
REE;05/12/2025;9;0.000123214;0.000139462;8.74E-05;
REE;05/12/2025;10;0.000132521;0.000153887;0.000149302;
REE;05/12/2025;11;0.00013929;0.000162159;0.000186732;
REE;05/12/2025;12;0.000139348;0.000162652;0.000204038;
REE;05/12/2025;13;0.000140749;0.000161338;0.000211755;
REE;05/12/2025;14;0.000148422;0.000152606;0.000212794;
REE;05/12/2025;15;0.000152595;0.000133878;0.000204472;
REE;05/12/2025;16;0.000145388;0.000123612;0.000206985;
REE;05/12/2025;17;0.000140165;0.000121059;0.000203077;
REE;05/12/2025;18;0.000144425;0.000126635;0.000208466;
REE;05/12/2025;19;0.000161289;0.000141857;0.000213185;
REE;05/12/2025;20;0.000169663;0.000138831;0.000202251;
REE;05/12/2025;21;0.000176665;0.00013191;0.000183493;
REE;05/12/2025;22;0.000177512;0.000120183;0.000156549;
REE;05/12/2025;23;0.000161698;0.000108218;0.000120129;
REE;05/12/2025;24;0.000141245;9.81E-05;8.90E-05;
REE;06/12/2025;1;0.000123865;8.81E-05;6.26E-05;
REE;06/12/2025;2;0.000105756;8.23E-05;5.08E-05;
REE;06/12/2025;3;9.23E-05;7.91E-05;4.25E-05;
REE;06/12/2025;4;8.42E-05;7.72E-05;3.52E-05;
REE;06/12/2025;5;8.03E-05;7.65E-05;3.31E-05;
REE;06/12/2025;6;7.98E-05;7.75E-05;3.21E-05;
REE;06/12/2025;7;8.22E-05;8.12E-05;2.94E-05;
REE;06/12/2025;8;8.80E-05;8.65E-05;3.52E-05;
REE;06/12/2025;9;9.70E-05;8.09E-05;5.27E-05;
REE;06/12/2025;10;0.0001205;8.22E-05;8.30E-05;
REE;06/12/2025;11;0.000141566;8.91E-05;1.21E-04;
REE;06/12/2025;12;0.000150513;9.44E-05;0.000160205;
REE;06/12/2025;13;0.000153431;9.85E-05;0.000201257;
REE;06/12/2025;14;0.0001609;9.92E-05;0.000204617;
REE;06/12/2025;15;0.000161114;9.63E-05;0.000198229;
REE;06/12/2025;16;0.000146137;9.24E-05;0.00017916;
REE;06/12/2025;17;0.000138006;8.87E-05;0.000152669;
REE;06/12/2025;18;0.000141255;9.20E-05;0.000157026;
REE;06/12/2025;19;0.00015948;0.000108417;0.000175212;
REE;06/12/2025;20;0.000169245;0.000110481;0.000178837;
REE;06/12/2025;21;0.000179029;0.000109652;0.000163162;
REE;06/12/2025;22;0.000179651;0.000104295;0.000126083;
REE;06/12/2025;23;0.000161309;9.64E-05;9.57E-05;
REE;06/12/2025;24;0.000137345;8.83E-05;6.91E-05;
REE;07/12/2025;1;0.000123865;8.81E-05;6.26E-05;
REE;07/12/2025;2;0.000105756;8.23E-05;5.08E-05;
REE;07/12/2025;3;9.23E-05;7.91E-05;4.25E-05;
REE;07/12/2025;4;8.42E-05;7.72E-05;3.52E-05;
REE;07/12/2025;5;8.03E-05;7.65E-05;3.31E-05;
REE;07/12/2025;6;7.98E-05;7.75E-05;3.21E-05;
REE;07/12/2025;7;8.22E-05;8.12E-05;2.94E-05;
REE;07/12/2025;8;8.80E-05;8.65E-05;3.52E-05;
REE;07/12/2025;9;9.70226E-05;8.09E-05;5.27E-05;
REE;07/12/2025;10;0.0001205;8.22E-05;8.30E-05;
REE;07/12/2025;11;0.000141566;8.9086E-05;0.00012091;
REE;07/12/2025;12;0.000150513;9.43876E-05;0.000160205;
REE;07/12/2025;13;0.000153431;9.85413E-05;0.000201257;
REE;07/12/2025;14;0.0001609;9.9246E-05;0.000204617;
REE;07/12/2025;15;0.000161114;9.6287E-05;0.000198229;
REE;07/12/2025;16;0.000146137;9.24E-05;0.00017916;
REE;07/12/2025;17;0.000138006;8.87E-05;0.000152669;
REE;07/12/2025;18;0.000141255;9.19688E-05;0.000157026;
REE;07/12/2025;19;0.00015948;0.000108417;0.000175212;
REE;07/12/2025;20;0.000169245;0.000110481;0.000178837;
REE;07/12/2025;21;0.000179029;0.000109652;0.000163162;
REE;07/12/2025;22;0.000179651;0.000104295;0.000126083;
REE;07/12/2025;23;0.000161309;9.64186E-05;9.57E-05;
REE;07/12/2025;24;0.000137345;8.83E-05;6.91E-05;
REE;08/12/2025;1;0.000123865;8.81E-05;6.26E-05;
REE;08/12/2025;2;0.000105756;8.23E-05;5.08E-05;
REE;08/12/2025;3;9.23E-05;7.91E-05;4.25E-05;
REE;08/12/2025;4;8.42E-05;7.72E-05;3.52E-05;
REE;08/12/2025;5;8.03E-05;7.65E-05;3.31E-05;
REE;08/12/2025;6;7.98E-05;7.75E-05;3.21E-05;
REE;08/12/2025;7;8.22E-05;8.12E-05;2.94E-05;
REE;08/12/2025;8;8.80E-05;8.65E-05;3.52E-05;
REE;08/12/2025;9;9.70E-05;8.09E-05;5.27E-05;
REE;08/12/2025;10;0.0001205;8.22E-05;8.30E-05;
REE;08/12/2025;11;0.000141566;8.91E-05;1.21E-04;
REE;08/12/2025;12;0.000150513;9.44E-05;0.000160205;
REE;08/12/2025;13;0.000153431;9.85E-05;0.000201257;
REE;08/12/2025;14;0.0001609;9.92E-05;0.000204617;
REE;08/12/2025;15;0.000161114;9.63E-05;0.000198229;
REE;08/12/2025;16;0.000146137;9.24E-05;0.00017916;
REE;08/12/2025;17;0.000138006;8.87E-05;0.000152669;
REE;08/12/2025;18;0.000141255;9.20E-05;0.000157026;
REE;08/12/2025;19;0.00015948;0.000108417;0.000175212;
REE;08/12/2025;20;0.000169245;0.000110481;0.000178837;
REE;08/12/2025;21;0.000179029;0.000109652;0.000163162;
REE;08/12/2025;22;0.000179651;0.000104295;0.000126083;
REE;08/12/2025;23;0.000161309;9.64E-05;9.57E-05;
REE;08/12/2025;24;0.000137345;8.83E-05;6.91E-05;
REE;09/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;09/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;09/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;09/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;09/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;09/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;09/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;09/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;09/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;09/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;09/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;09/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;09/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;09/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;09/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;09/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;09/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;09/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;09/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;09/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;09/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;09/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;09/12/2025;23;0.00016884;1.04E-04;1.18E-04;
REE;09/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;10/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;10/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;10/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;10/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;10/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;10/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;10/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;10/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;10/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;10/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;10/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;10/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;10/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;10/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;10/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;10/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;10/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;10/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;10/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;10/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;10/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;10/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;10/12/2025;23;0.00016884;0.000104444;0.000117653;
REE;10/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;11/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;11/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;11/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;11/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;11/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;11/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;11/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;11/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;11/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;11/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;11/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;11/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;11/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;11/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;11/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;11/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;11/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;11/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;11/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;11/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;11/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;11/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;11/12/2025;23;0.00016884;0.000104444;0.000117653;
REE;11/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;12/12/2025;1;0.000116999;8.61E-05;7.41E-05;
REE;12/12/2025;2;9.78E-05;8.14E-05;5.43E-05;
REE;12/12/2025;3;8.60E-05;7.91E-05;4.26E-05;
REE;12/12/2025;4;7.99E-05;7.80E-05;3.44E-05;
REE;12/12/2025;5;7.77E-05;7.82E-05;3.69E-05;
REE;12/12/2025;6;8.00E-05;8.14E-05;3.40E-05;
REE;12/12/2025;7;9.00E-05;9.36E-05;3.65E-05;
REE;12/12/2025;8;0.000111222;0.000118368;5.56E-05;
REE;12/12/2025;9;0.000123214;0.000139462;8.74E-05;
REE;12/12/2025;10;0.000132521;0.000153887;0.000149302;
REE;12/12/2025;11;0.00013929;0.000162159;0.000186732;
REE;12/12/2025;12;0.000139348;0.000162652;0.000204038;
REE;12/12/2025;13;0.000140749;0.000161338;0.000211755;
REE;12/12/2025;14;0.000148422;0.000152606;0.000212794;
REE;12/12/2025;15;0.000152595;0.000133878;0.000204472;
REE;12/12/2025;16;0.000145388;0.000123612;0.000206985;
REE;12/12/2025;17;0.000140165;0.000121059;0.000203077;
REE;12/12/2025;18;0.000144425;0.000126635;0.000208466;
REE;12/12/2025;19;0.000161289;0.000141857;0.000213185;
REE;12/12/2025;20;0.000169663;0.000138831;0.000202251;
REE;12/12/2025;21;0.000176665;0.00013191;0.000183493;
REE;12/12/2025;22;0.000177512;0.000120183;0.000156549;
REE;12/12/2025;23;0.000161698;0.000108218;0.000120129;
REE;12/12/2025;24;0.000141245;9.81E-05;8.90E-05;
REE;13/12/2025;1;0.000121663;9.12E-05;6.86E-05;
REE;13/12/2025;2;1.03E-04;8.43E-05;5.80E-05;
REE;13/12/2025;3;8.97E-05;8.07E-05;4.15E-05;
REE;13/12/2025;4;8.26E-05;7.86E-05;3.78E-05;
REE;13/12/2025;5;7.93E-05;7.79E-05;3.37E-05;
REE;13/12/2025;6;7.95E-05;7.92E-05;3.12E-05;
REE;13/12/2025;7;8.32E-05;8.40E-05;3.40E-05;
REE;13/12/2025;8;9.2064E-05;9.19186E-05;4.86E-05;
REE;13/12/2025;9;0.000106235;9.13144E-05;7.63E-05;
REE;13/12/2025;10;0.000130115;9.80019E-05;0.000106493;
REE;13/12/2025;11;0.000145323;0.00010997;0.000159667;
REE;13/12/2025;12;0.000147774;0.000114252;0.000212925;
REE;13/12/2025;13;0.000147742;0.000116534;0.000248436;
REE;13/12/2025;14;0.000155001;0.000113978;0.000232068;
REE;13/12/2025;15;0.0001572;0.000106359;0.000218713;
REE;13/12/2025;16;0.000145857;0.000101946;0.000197999;
REE;13/12/2025;17;0.000138127;9.85417E-05;0.000182329;
REE;13/12/2025;18;0.000140798;0.00010328;0.000178189;
REE;13/12/2025;19;0.000157766;0.000120839;0.000190862;
REE;13/12/2025;20;0.000164144;0.000123647;0.000180527;
REE;13/12/2025;21;0.000170271;0.00012396;0.00016393;
REE;13/12/2025;22;0.000171999;0.000117108;0.000140095;
REE;13/12/2025;23;0.000157828;0.000107836;1.07E-04;
REE;13/12/2025;24;0.000139447;9.87E-05;7.38E-05;
REE;14/12/2025;1;0.000123865;8.81E-05;6.26E-05;
REE;14/12/2025;2;0.000105756;8.23E-05;5.08E-05;
REE;14/12/2025;3;9.23E-05;7.91E-05;4.25E-05;
REE;14/12/2025;4;8.42E-05;7.72E-05;3.52E-05;
REE;14/12/2025;5;8.03E-05;7.65E-05;3.31E-05;
REE;14/12/2025;6;7.98E-05;7.75E-05;3.21E-05;
REE;14/12/2025;7;8.22E-05;8.12E-05;2.94E-05;
REE;14/12/2025;8;8.80E-05;8.65E-05;3.52E-05;
REE;14/12/2025;9;9.70226E-05;8.09E-05;5.27E-05;
REE;14/12/2025;10;0.0001205;8.22E-05;8.30E-05;
REE;14/12/2025;11;0.000141566;8.9086E-05;0.00012091;
REE;14/12/2025;12;0.000150513;9.43876E-05;0.000160205;
REE;14/12/2025;13;0.000153431;9.85413E-05;0.000201257;
REE;14/12/2025;14;0.0001609;9.9246E-05;0.000204617;
REE;14/12/2025;15;0.000161114;9.6287E-05;0.000198229;
REE;14/12/2025;16;0.000146137;9.24E-05;0.00017916;
REE;14/12/2025;17;0.000138006;8.87E-05;0.000152669;
REE;14/12/2025;18;0.000141255;9.19688E-05;0.000157026;
REE;14/12/2025;19;0.00015948;0.000108417;0.000175212;
REE;14/12/2025;20;0.000169245;0.000110481;0.000178837;
REE;14/12/2025;21;0.000179029;0.000109652;0.000163162;
REE;14/12/2025;22;0.000179651;0.000104295;0.000126083;
REE;14/12/2025;23;0.000161309;9.64186E-05;9.57E-05;
REE;14/12/2025;24;0.000137345;8.83E-05;6.91E-05;
REE;15/12/2025;1;0.000110738;8.06E-05;5.13E-05;
REE;15/12/2025;2;9.28464E-05;7.73E-05;4.12E-05;
REE;15/12/2025;3;8.25E-05;7.56E-05;3.10E-05;
REE;15/12/2025;4;7.71E-05;7.49E-05;3.13E-05;
REE;15/12/2025;5;7.54E-05;7.53E-05;2.96E-05;
REE;15/12/2025;6;7.78E-05;7.88E-05;2.79E-05;
REE;15/12/2025;7;8.86E-05;9.17E-05;3.44E-05;
REE;15/12/2025;8;1.11E-04;1.18E-04;5.27E-05;
REE;15/12/2025;9;1.21E-04;1.43E-04;8.61E-05;
REE;15/12/2025;10;0.000127812;1.60E-04;1.40E-04;
REE;15/12/2025;11;0.000134347;1.68E-04;1.83E-04;
REE;15/12/2025;12;0.000134797;1.68E-04;0.000198976;
REE;15/12/2025;13;0.00013688;1.66E-04;0.000189;
REE;15/12/2025;14;0.000145621;1.57E-04;0.000188143;
REE;15/12/2025;15;0.000150033;1.39E-04;0.000182891;
REE;15/12/2025;16;0.000141782;1.31E-04;0.000181236;
REE;15/12/2025;17;0.000135532;1.32E-04;0.000174709;
REE;15/12/2025;18;0.000140107;1.38E-04;0.00019211;
REE;15/12/2025;19;0.000157916;0.000150055;0.000191861;
REE;15/12/2025;20;0.000170334;0.000141398;0.000197043;
REE;15/12/2025;21;0.000183324;0.000128384;0.000194541;
REE;15/12/2025;22;0.00018602;0.000113127;0.000135571;
REE;15/12/2025;23;0.000165841;9.91E-05;1.02E-04;
REE;15/12/2025;24;0.000136757;8.91E-05;6.70E-05;
REE;16/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;16/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;16/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;16/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;16/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;16/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;16/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;16/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;16/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;16/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;16/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;16/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;16/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;16/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;16/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;16/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;16/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;16/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;16/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;16/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;16/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;16/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;16/12/2025;23;0.00016884;1.04E-04;1.18E-04;
REE;16/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;17/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;17/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;17/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;17/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;17/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;17/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;17/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;17/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;17/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;17/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;17/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;17/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;17/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;17/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;17/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;17/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;17/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;17/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;17/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;17/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;17/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;17/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;17/12/2025;23;0.00016884;0.000104444;0.000117653;
REE;17/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;18/12/2025;1;0.000116007;8.43E-05;5.96E-05;
REE;18/12/2025;2;9.67E-05;8.04E-05;4.69E-05;
REE;18/12/2025;3;8.55E-05;7.84E-05;4.19E-05;
REE;18/12/2025;4;7.98E-05;7.75E-05;3.43E-05;
REE;18/12/2025;5;7.78E-05;7.78E-05;2.92E-05;
REE;18/12/2025;6;8.01E-05;8.12E-05;2.73E-05;
REE;18/12/2025;7;9.10E-05;9.41E-05;3.49E-05;
REE;18/12/2025;8;0.000113124;0.000120636;4.75E-05;
REE;18/12/2025;9;0.000124433;0.000145063;8.56E-05;
REE;18/12/2025;10;0.000131972;0.00016108;0.000136031;
REE;18/12/2025;11;0.000137796;0.000169504;0.00016579;
REE;18/12/2025;12;0.000137376;0.00016957;0.000181688;
REE;18/12/2025;13;0.000138917;0.000167874;0.00019156;
REE;18/12/2025;14;0.000147646;0.000159538;0.000189237;
REE;18/12/2025;15;0.000152104;0.000141829;0.000196421;
REE;18/12/2025;16;0.000144215;0.000134485;0.000192414;
REE;18/12/2025;17;0.000138601;0.000134382;0.000180133;
REE;18/12/2025;18;0.000143305;0.000140998;0.000185529;
REE;18/12/2025;19;0.000160776;0.000153795;0.000197819;
REE;18/12/2025;20;0.000172365;0.000146217;0.000200627;
REE;18/12/2025;21;0.000184292;0.000134242;0.000192178;
REE;18/12/2025;22;0.000186977;0.000118997;0.000157017;
REE;18/12/2025;23;0.00016884;0.000104444;0.000117653;
REE;18/12/2025;24;0.000141111;9.31E-05;8.43E-05;
REE;19/12/2025;1;0.000116999;8.61E-05;7.41E-05;
REE;19/12/2025;2;9.78E-05;8.14E-05;5.43E-05;
REE;19/12/2025;3;8.60E-05;7.91E-05;4.26E-05;
REE;19/12/2025;4;7.99E-05;7.80E-05;3.44E-05;
